1700564877864,152.36579014020262,525.7748663305451,-486.85722386941677,456.0838738653232,-456.0838738653231,595.465858795767,-517.6305738735105
1700564877864,175.97638516751513,3623.9129949466897,-2309.639080683897,3622.4000110597785,-2397.6142641955807,3625.4259788336003,-2221.663897172214
1700564877864,360.6821309274237,3703.7867474986306,-1805.8508601656263,3613.695967266002,-1962.07682218751,3793.877527731259,-1649.6248981437427
1700564877864,211.9467587808469,-1802.310939733727,8217.166355829526,-1724.0310651527427,8288.598970054487,-1880.5908143147115,8145.733741604567
1700564877864,123.83438281120874,-1621.2380739312364,6817.874842576986,-1592.4843161289334,6763.039087783196,-1649.9918317335394,6872.710597370778
1700564877864,104.21726920198822,-1612.8150907127651,6529.7540668366055,-1610.5596064021488,6581.81386505466,-1615.0705750233817,6477.694268618552
1700564877864,142.76782947372007,-1591.7378155636002,6211.273545998571,-1595.5656454139328,6282.5547567191825,-1587.9099857132676,6139.99233527796
1700564877864,234.71618985050281,-1936.747510005741,4221.924757742856,-1833.3029322369719,4166.497852951723,-2040.1920877745104,4277.35166253399
1700564877864,124.31156312291402,-1356.9081370246467,2374.6332277837746,-1376.816274049294,2433.5145258479597,-1336.9999999999998,2315.751929719589
1700564877864,171.19595992226147,-783.933468062849,1127.0045711875032,-814.1848674534075,1207.0787056401407,-753.6820686722904,1046.930436734866
1700564878164,159.17774487799784,532.0708907648481,-492.56134499632617,459.6194077712559,-459.61940777125585,604.5223737584402,-525.5032822213965
1700564878164,210.9727168917169,-1802.535890788071,8218.14072589431,-1724.0310651527427,8288.598970054487,-1881.040716423399,8147.682481734137
1700564878164,110.29916706105037,-1616.828081855575,6799.3937580610545,-1589.7339114378644,6751.358536681671,-1643.9222522732857,6847.4289794404385
1700564878164,115.76878776889215,-1610.1645398693527,6519.078197988727,-1609.3711769405181,6576.957154705593,-1610.9579027981874,6461.199241271861
1700564878164,142.76953985266155,-1592.2343488606837,6213.210924548655,-1596.0579519999908,6284.493218538596,-1588.4107457213765,6141.928630558716
1700564878164,261.489596577568,-1930.1021896230718,4206.822118337386,-1820.0122914716335,4136.292574140782,-2040.1920877745104,4277.35166253399
1700564878164,392.36430272617747,-1541.109571645023,3112.676075609321,-1592.676313644593,3301.959745356607,-1489.542829645453,2923.392405862035
1700564878164,138.06508733036094,-1352.911925244595,2367.702859407421,-1376.3238504891904,2432.64417015202,-1329.4999999999998,2302.7615486628224
1700564878239,210.2420903285594,-1805.332398675319,8230.835589182716,-1726.4747661664248,8300.347515724301,-1884.1900311842132,8161.323662641131
1700564878239,128.37524852474712,-1607.1532241841774,6506.9463623796655,-1607.945061586561,6571.1291022867135,-1606.3613867817937,6442.763622472617
1700564878239,269.95510681904517,-1930.1716006404458,4206.790302850462,-1817.99855802234,4131.716016745184,-2042.344643258552,4281.864588955739
1700564878239,111.44074599806996,-502.0720743091356,923.2203811830468,-464.21767676413606,882.3326745506528,-539.9264718541351,964.1080878154409
1700564878239,100.84504133835556,-1352.4876896435603,2366.793531082082,-1366.475379287121,2415.2370562332217,-1338.4999999999998,2318.3500059309426
1700564878239,100.39955546397557,-793.8366835486167,1140.2121741887308,-802.4418164805218,1189.668916616485,-785.2315506167118,1090.7554317609765
1700564878315,194.01850238185224,3625.344021146488,-2299.6108221872646,3620.7322394156445,-2396.5103902249566,3629.9558028773317,-2202.711254149573
1700564878315,198.3005538536697,-1802.7975314376686,8218.595183072808,-1721.18008063678,8274.892333439702,-1884.414982238557,8162.298032705916
1700564878315,111.90246083603051,-1609.9289719786634,6518.106332747145,-1608.6581192635394,6574.043128496153,-1611.1998246937871,6462.169536998136
1700564878315,244.99381934567322,-1932.0465120549918,4211.430491219907,-1826.0534918195146,4150.022246327573,-2038.039532290469,4272.83873611224
1700564878315,137.09458826811547,-1357.6278312650606,2375.949587058073,-1380.7556625301215,2440.477371415479,-1334.4999999999998,2311.421802700667
1700564878315,135.68258832513496,-647.3140541213006,1022.9873284373535,-588.4983420746869,989.1767796381721,-706.1297661679143,1056.797877236535
1700564878315,133.677452792261,-781.0333044289266,1122.3226194043204,-800.2050448666388,1186.3527663262648,-761.8615639912144,1058.292472482376
1700564878390,200.81588218295502,3626.5422847580744,-2300.521636983112,3627.4033259921816,-2400.925886107453,3625.681243523967,-2200.1173878587706
1700564878390,203.73996736055003,-1804.549795625564,8226.912394181229,-1724.2347069038829,8289.578015526971,-1884.864884347245,8164.246772835486
1700564878390,132.29252227908498,-1611.9450660601624,6526.3637866840945,-1613.1741512177368,6592.498627822605,-1610.7159809025877,6460.228945545585
1700564878390,273.9200057971002,-1922.0820427291292,4189.049901663173,-1809.1381308454477,4111.579164204556,-2035.025954612811,4266.520639121791
1700564878390,125.28728199082943,-1355.1695016844915,2371.5956434322957,-1375.3390033689834,2430.90345876014,-1334.9999999999998,2312.2878281044514
1700564878390,126.02594670227649,-646.3921444778862,1021.7959976172976,-590.5435144189951,992.6144052841779,-702.2407745367772,1050.9775899504173
1700564878390,152.88554309346648,-786.6252334636341,1130.6129951298708,-811.3889029360538,1202.9335177773655,-761.8615639912144,1058.292472482376
